CODE;SUBCODE;X;Y;Z;RFLNAAM;DIJKPAAL;Afstand Profielpunten
999;999;149457.19747;416383.23901;12.860900;AD806M80;;
999;999;149457.57582;416384.16468;12.879500;AD806M80;;
999;999;149457.95416;416385.09034;12.913500;AD806M80;;
999;999;149458.33251;416386.01601;12.912200;AD806M80;;
999;999;149458.71085;416386.94167;12.931900;AD806M80;;
999;999;149459.08920;416387.86733;12.977200;AD806M80;;
999;999;149459.46754;416388.79300;12.999900;AD806M80;;
999;999;149459.84589;416389.71866;13.008200;AD806M80;;
999;999;149460.22423;416390.64433;13.037700;AD806M80;;
999;999;149460.60258;416391.56999;13.042100;AD806M80;;
999;999;149460.98092;416392.49566;13.068200;AD806M80;;
999;999;149461.35927;416393.42132;13.087600;AD806M80;;
999;999;149461.73761;416394.34699;13.108200;AD806M80;;
999;999;149462.11596;416395.27265;13.145300;AD806M80;;
999;999;149462.49430;416396.19832;13.164300;AD806M80;;
999;999;149462.87265;416397.12398;13.189900;AD806M80;;
999;999;149463.25099;416398.04965;13.222800;AD806M80;;
999;999;149463.62934;416398.97531;13.219200;AD806M80;;
999;999;149464.00768;416399.90098;13.196100;AD806M80;;
999;999;149464.38603;416400.82664;13.204900;AD806M80;;
999;999;149464.76437;416401.75230;13.212300;AD806M80;;
999;999;149465.14272;416402.67797;13.255300;AD806M80;;
999;999;149465.52106;416403.60363;13.254200;AD806M80;;
999;999;149465.89941;416404.52930;13.261800;AD806M80;;
999;999;149466.27775;416405.45496;13.264100;AD806M80;;
999;999;149466.65610;416406.38063;13.259700;AD806M80;;
999;999;149467.03444;416407.30629;13.261300;AD806M80;;
999;999;149467.41279;416408.23196;13.250600;AD806M80;;
999;999;149467.79113;416409.15762;13.258500;AD806M80;;
999;999;149468.16948;416410.08329;13.249200;AD806M80;;
999;999;149468.54782;416411.00895;13.240300;AD806M80;;
999;999;149468.92617;416411.93462;13.247000;AD806M80;;
999;999;149469.30451;416412.86028;13.247000;AD806M80;;
999;999;149469.68286;416413.78595;13.232900;AD806M80;;
999;999;149470.06120;416414.71161;13.253700;AD806M80;;
999;999;149470.43955;416415.63727;13.253900;AD806M80;;
999;999;149470.81789;416416.56294;13.241500;AD806M80;;
999;999;149471.19624;416417.48860;13.230600;AD806M80;;
999;999;149471.57458;416418.41427;13.153900;AD806M80;;
999;999;149471.95293;416419.33993;13.173700;AD806M80;;
999;999;149472.33127;416420.26560;13.221000;AD806M80;;
999;999;149472.70962;416421.19126;13.347900;AD806M80;;
999;999;149473.08796;416422.11693;13.352600;AD806M80;;
999;999;149473.46631;416423.04259;13.374100;AD806M80;;
999;999;149473.84465;416423.96826;13.402400;AD806M80;;
999;999;149474.22300;416424.89392;13.394400;AD806M80;;
999;999;149474.60134;416425.81959;13.224300;AD806M80;;
999;999;149474.97969;416426.74525;12.974600;AD806M80;;
999;999;149475.35803;416427.67092;12.424200;AD806M80;;
999;999;149475.73638;416428.59658;11.872300;AD806M80;;
999;999;149476.11472;416429.52224;11.405800;AD806M80;;
999;999;149476.49307;416430.44791;11.232000;AD806M80;;
999;999;149476.87141;416431.37357;10.778500;AD806M80;;
999;999;149477.24976;416432.29924;10.218600;AD806M80;;
999;999;149477.62810;416433.22490;9.813400;AD806M80;;
999;999;149478.00645;416434.15057;9.294000;AD806M80;;
999;999;149478.38479;416435.07623;9.023800;AD806M80;;
999;999;149478.76314;416436.00190;8.566000;AD806M80;;
999;999;149479.14148;416436.92756;8.236800;AD806M80;;
999;999;149479.51983;416437.85323;7.762200;AD806M80;;
999;999;149479.89817;416438.77889;7.477600;AD806M80;;
999;999;149480.27652;416439.70456;6.994200;AD806M80;;
999;999;149480.65486;416440.63022;6.568500;AD806M80;;
999;999;149481.03321;416441.55589;6.131700;AD806M80;;
999;999;149481.41155;416442.48155;6.045100;AD806M80;;
999;999;149481.78990;416443.40721;5.841600;AD806M80;;
999;999;149482.16824;416444.33288;5.734100;AD806M80;;
999;999;149482.54659;416445.25854;5.618200;AD806M80;;
999;999;149482.92493;416446.18421;5.578200;AD806M80;;
999;999;149483.30328;416447.10987;5.532800;AD806M80;;
999;999;149483.68162;416448.03554;5.533700;AD806M80;;
999;999;149484.05997;416448.96120;5.519800;AD806M80;;
999;999;149484.43831;416449.88687;5.534600;AD806M80;;
999;999;149484.81666;416450.81253;5.528700;AD806M80;;
999;999;149485.19500;416451.73820;5.516500;AD806M80;;
999;999;149485.57335;416452.66386;5.519800;AD806M80;;
999;999;149485.95169;416453.58953;5.494000;AD806M80;;
999;999;149486.33004;416454.51519;5.450000;AD806M80;;
999;999;149486.70838;416455.44086;5.191900;AD806M80;;
999;999;149487.08673;416456.36652;4.808200;AD806M80;;
999;999;149487.46507;416457.29218;4.546100;AD806M80;;
999;999;149487.84342;416458.21785;4.196600;AD806M80;;
999;999;149488.22176;416459.14351;3.929900;AD806M80;;
999;999;149488.60011;416460.06918;3.752900;AD806M80;;
999;999;149488.97845;416460.99484;3.697700;AD806M80;;
999;999;149489.35680;416461.92051;3.525900;AD806M80;;
999;999;149489.73514;416462.84617;3.480000;AD806M80;;
999;999;149490.11349;416463.77184;2.184400;AD806M80;;
999;999;149490.49183;416464.69750;2.108000;AD806M80;;
999;999;149490.87018;416465.62317;1.598100;AD806M80;;
999;999;149491.24852;416466.54883;1.563500;AD806M80;;
999;999;149491.62687;416467.47450;1.749600;AD806M80;;
999;999;149492.00521;416468.40016;2.174500;AD806M80;;
999;999;149492.38356;416469.32583;2.578700;AD806M80;;
999;999;149492.76190;416470.25149;3.288000;AD806M80;;
999;999;149493.14025;416471.17715;3.725700;AD806M80;;
999;999;149493.51859;416472.10282;3.575500;AD806M80;;
999;999;149493.89694;416473.02848;3.569900;AD806M80;;
999;999;149494.27528;416473.95415;3.608500;AD806M80;;
999;999;149494.65363;416474.87981;3.661200;AD806M80;;
999;999;149495.03197;416475.80548;3.662100;AD806M80;;
999;999;149495.41032;416476.73114;3.666000;AD806M80;;
999;999;149495.78866;416477.65681;3.635300;AD806M80;;
999;999;149496.16701;416478.58247;3.591900;AD806M80;;
999;999;149496.54535;416479.50814;3.513000;AD806M80;;
999;999;149496.92370;416480.43380;3.508700;AD806M80;;
999;999;149497.30204;416481.35947;3.464400;AD806M80;;
999;999;149497.68039;416482.28513;3.557300;AD806M80;;
999;999;149498.05873;416483.21080;3.641100;AD806M80;;
999;999;149498.43708;416484.13646;3.677100;AD806M80;;
999;999;149498.81542;416485.06212;3.666800;AD806M80;;
999;999;149499.19377;416485.98779;3.748100;AD806M80;;
999;999;149499.57211;416486.91345;3.744100;AD806M80;;
999;999;149499.95046;416487.83912;3.744500;AD806M80;;
999;999;149500.32880;416488.76478;3.783700;AD806M80;;
999;999;149311.76855;416293.37434;3.141300;AD808M90;;
999;999;149311.41110;416294.30827;3.155000;AD808M90;;
999;999;149311.05365;416295.24220;3.157500;AD808M90;;
999;999;149310.69620;416296.17613;3.160200;AD808M90;;
999;999;149310.33875;416297.11007;3.151800;AD808M90;;
999;999;149309.98130;416298.04400;3.171000;AD808M90;;
999;999;149309.62385;416298.97793;3.125100;AD808M90;;
999;999;149309.26640;416299.91186;3.112300;AD808M90;;
999;999;149308.90895;416300.84580;3.049900;AD808M90;;
999;999;149308.55151;416301.77973;3.091300;AD808M90;;
999;999;149308.19406;416302.71366;3.137200;AD808M90;;
999;999;149307.83661;416303.64759;3.191500;AD808M90;;
999;999;149307.47916;416304.58152;3.159800;AD808M90;;
999;999;149307.12171;416305.51546;3.153500;AD808M90;;
999;999;149306.76426;416306.44939;3.136800;AD808M90;;
999;999;149306.40681;416307.38332;3.108400;AD808M90;;
999;999;149306.04936;416308.31725;2.924600;AD808M90;;
999;999;149305.69191;416309.25119;2.758100;AD808M90;;
999;999;149305.33446;416310.18512;3.233900;AD808M90;;
999;999;149304.97701;416311.11905;3.321300;AD808M90;;
999;999;149304.61956;416312.05298;3.299100;AD808M90;;
999;999;149304.26211;416312.98692;3.372700;AD808M90;;
999;999;149303.90466;416313.92085;3.362000;AD808M90;;
999;999;149303.54721;416314.85478;3.317400;AD808M90;;
999;999;149303.18976;416315.78871;3.298500;AD808M90;;
999;999;149302.83231;416316.72265;3.362600;AD808M90;;
999;999;149302.47486;416317.65658;3.387700;AD808M90;;
999;999;149302.11741;416318.59051;3.392000;AD808M90;;
999;999;149301.75996;416319.52444;3.405600;AD808M90;;
999;999;149301.40251;416320.45838;3.447000;AD808M90;;
999;999;149301.04506;416321.39231;3.434700;AD808M90;;
999;999;149300.68761;416322.32624;3.513500;AD808M90;;
999;999;149300.33016;416323.26017;3.525800;AD808M90;;
999;999;149299.97271;416324.19411;3.532600;AD808M90;;
999;999;149299.61526;416325.12804;3.567600;AD808M90;;
999;999;149299.25782;416326.06197;3.619000;AD808M90;;
999;999;149298.90037;416326.99590;3.654000;AD808M90;;
999;999;149298.54292;416327.92984;3.689300;AD808M90;;
999;999;149298.18547;416328.86377;3.698300;AD808M90;;
999;999;149297.82802;416329.79770;3.739100;AD808M90;;
999;999;149297.47057;416330.73163;3.723900;AD808M90;;
999;999;149297.11312;416331.66557;3.709700;AD808M90;;
999;999;149296.75567;416332.59950;3.750100;AD808M90;;
999;999;149296.39822;416333.53343;3.787000;AD808M90;;
999;999;149296.04077;416334.46736;3.775500;AD808M90;;
999;999;149295.68332;416335.40129;3.839900;AD808M90;;
999;999;149295.32587;416336.33523;3.885800;AD808M90;;
999;999;149294.96842;416337.26916;3.907900;AD808M90;;
999;999;149294.61097;416338.20309;3.923600;AD808M90;;
999;999;149294.25352;416339.13702;3.937700;AD808M90;;
999;999;149293.89607;416340.07096;3.961800;AD808M90;;
999;999;149293.53862;416341.00489;3.963900;AD808M90;;
999;999;149293.18117;416341.93882;3.970700;AD808M90;;
999;999;149292.82372;416342.87275;3.999600;AD808M90;;
999;999;149292.46627;416343.80669;4.039800;AD808M90;;
999;999;149292.10882;416344.74062;4.056300;AD808M90;;
999;999;149291.75137;416345.67455;4.097400;AD808M90;;
999;999;149291.39392;416346.60848;4.101100;AD808M90;;
999;999;149291.03647;416347.54242;4.119700;AD808M90;;
999;999;149290.67902;416348.47635;4.191800;AD808M90;;
999;999;149290.32157;416349.41028;4.250300;AD808M90;;
999;999;149289.96413;416350.34421;4.299100;AD808M90;;
999;999;149289.60668;416351.27815;4.314900;AD808M90;;
999;999;149289.24923;416352.21208;4.362500;AD808M90;;
999;999;149288.89178;416353.14601;4.461700;AD808M90;;
999;999;149288.53433;416354.07994;4.459200;AD808M90;;
999;999;149288.17688;416355.01388;4.494000;AD808M90;;
999;999;149287.81943;416355.94781;4.490000;AD808M90;;
999;999;149287.46198;416356.88174;4.488600;AD808M90;;
999;999;149287.10453;416357.81567;4.463800;AD808M90;;
999;999;149286.74708;416358.74961;4.426000;AD808M90;;
999;999;149286.38963;416359.68354;999999.000000;AD808M90;;
999;999;149286.03218;416360.61747;999999.000000;AD808M90;;
999;999;149285.67473;416361.55140;999999.000000;AD808M90;;
999;999;149285.31728;416362.48534;999999.000000;AD808M90;;
999;999;149284.95983;416363.41927;999999.000000;AD808M90;;
999;999;149284.60238;416364.35320;999999.000000;AD808M90;;
999;999;149284.24493;416365.28713;999999.000000;AD808M90;;
999;999;149283.88748;416366.22106;999999.000000;AD808M90;;
999;999;149283.53003;416367.15500;999999.000000;AD808M90;;
999;999;149283.17258;416368.08893;999999.000000;AD808M90;;
999;999;149282.81513;416369.02286;999999.000000;AD808M90;;
999;999;149282.45768;416369.95679;999999.000000;AD808M90;;
999;999;149282.10023;416370.89073;999999.000000;AD808M90;;
999;999;149281.74278;416371.82466;6.980000;AD808M90;;
999;999;149281.38533;416372.75859;6.958200;AD808M90;;
999;999;149281.02788;416373.69252;6.930100;AD808M90;;
999;999;149280.67044;416374.62646;6.915900;AD808M90;;
999;999;149280.31299;416375.56039;999999.000000;AD808M90;;
999;999;149279.95554;416376.49432;999999.000000;AD808M90;;
999;999;149279.59809;416377.42825;6.910000;AD808M90;;
999;999;149279.24064;416378.36219;999999.000000;AD808M90;;
999;999;149278.88319;416379.29612;999999.000000;AD808M90;;
999;999;149278.52574;416380.23005;6.806400;AD808M90;;
999;999;149278.16829;416381.16398;6.738500;AD808M90;;
999;999;149277.81084;416382.09792;6.782800;AD808M90;;
999;999;149277.45339;416383.03185;6.829700;AD808M90;;
999;999;149277.09594;416383.96578;6.816500;AD808M90;;
999;999;149276.73849;416384.89971;6.739700;AD808M90;;
999;999;149276.38104;416385.83365;6.763400;AD808M90;;
999;999;149276.02359;416386.76758;6.800000;AD808M90;;
999;999;149275.66614;416387.70151;6.980000;AD808M90;;
999;999;149275.30869;416388.63544;999999.000000;AD808M90;;
999;999;149274.95124;416389.56938;6.620000;AD808M90;;
999;999;149274.59379;416390.50331;6.555300;AD808M90;;
999;999;149274.23634;416391.43724;6.530000;AD808M90;;
999;999;149273.87889;416392.37117;999999.000000;AD808M90;;
999;999;149273.52144;416393.30511;6.400000;AD808M90;;
999;999;149273.16399;416394.23904;999999.000000;AD808M90;;
999;999;149272.80654;416395.17297;999999.000000;AD808M90;;
999;999;149272.44909;416396.10690;999999.000000;AD808M90;;
999;999;149272.09164;416397.04083;6.030400;AD808M90;;
999;999;149271.73420;416397.97477;5.947900;AD808M90;;
999;999;149271.37675;416398.90870;5.800000;AD808M90;;
999;999;149271.01930;416399.84263;5.721500;AD808M90;;
999;999;149270.66185;416400.77656;5.680000;AD808M90;;
999;999;149270.30440;416401.71050;5.639100;AD808M90;;
999;999;149269.94695;416402.64443;5.563000;AD808M90;;
999;999;149269.58950;416403.57836;5.473400;AD808M90;;
999;999;149269.23205;416404.51229;5.427900;AD808M90;;
999;999;149268.87460;416405.44623;5.389200;AD808M90;;
999;999;149268.51715;416406.38016;5.336900;AD808M90;;
999;999;149268.15970;416407.31409;5.272100;AD808M90;;
999;999;149267.80225;416408.24802;5.234800;AD808M90;;
999;999;149267.44480;416409.18196;5.134600;AD808M90;;
999;999;149267.08735;416410.11589;5.090600;AD808M90;;
999;999;149266.72990;416411.04982;5.044700;AD808M90;;
999;999;149266.37245;416411.98375;5.022200;AD808M90;;
999;999;149266.01500;416412.91769;4.948400;AD808M90;;
999;999;149265.65755;416413.85162;4.746700;AD808M90;;
999;999;149265.30010;416414.78555;4.525200;AD808M90;;
999;999;149264.94265;416415.71948;4.371400;AD808M90;;
999;999;149264.58520;416416.65342;4.273200;AD808M90;;
999;999;149264.22775;416417.58735;4.185400;AD808M90;;
999;999;149263.87030;416418.52128;4.113300;AD808M90;;
999;999;149263.51285;416419.45521;4.084800;AD808M90;;
999;999;149263.15540;416420.38915;4.050000;AD808M90;;
999;999;149262.79795;416421.32308;3.930700;AD808M90;;
999;999;149262.44051;416422.25701;3.892800;AD808M90;;
999;999;149262.08306;416423.19094;3.845900;AD808M90;;
999;999;149261.72561;416424.12488;3.853600;AD808M90;;
999;999;149261.36816;416425.05881;3.810800;AD808M90;;
999;999;149261.01071;416425.99274;3.829100;AD808M90;;
999;999;149260.65326;416426.92667;3.900000;AD808M90;;
999;999;149260.29581;416427.86060;3.780900;AD808M90;;
999;999;149259.93836;416428.79454;3.749200;AD808M90;;
999;999;149259.58091;416429.72847;3.727200;AD808M90;;
999;999;149259.22346;416430.66240;3.701300;AD808M90;;
999;999;149258.86601;416431.59633;3.690500;AD808M90;;
999;999;149258.50856;416432.53027;3.672000;AD808M90;;
999;999;149258.15111;416433.46420;3.660100;AD808M90;;
999;999;149257.79366;416434.39813;3.592700;AD808M90;;
999;999;149257.43621;416435.33206;3.531600;AD808M90;;
999;999;149257.07876;416436.26600;3.536100;AD808M90;;
999;999;149256.72131;416437.19993;3.542200;AD808M90;;
999;999;149256.36386;416438.13386;3.559500;AD808M90;;
999;999;149256.00641;416439.06779;999999.000000;AD808M90;;
999;999;149255.64896;416440.00173;999999.000000;AD808M90;;
999;999;149255.29151;416440.93566;999999.000000;AD808M90;;
999;999;149254.93406;416441.86959;2.581600;AD808M90;;
999;999;149254.57661;416442.80352;2.262000;AD808M90;;
999;999;149254.21916;416443.73746;2.487400;AD808M90;;
999;999;149253.86171;416444.67139;2.877400;AD808M90;;
999;999;149253.50426;416445.60532;3.030000;AD808M90;;
999;999;149253.14682;416446.53925;3.080800;AD808M90;;
999;999;149252.78937;416447.47319;3.045400;AD808M90;;
999;999;149252.43192;416448.40712;3.061300;AD808M90;;
999;999;149252.07447;416449.34105;3.013100;AD808M90;;
999;999;149251.71702;416450.27498;3.045000;AD808M90;;
999;999;149251.35957;416451.20892;3.006300;AD808M90;;
999;999;149251.00212;416452.14285;3.023600;AD808M90;;
999;999;149250.64467;416453.07678;2.997700;AD808M90;;
999;999;149250.28722;416454.01071;3.059000;AD808M90;;
999;999;149249.92977;416454.94465;3.071900;AD808M90;;
999;999;149249.57232;416455.87858;3.041400;AD808M90;;
999;999;149249.21487;416456.81251;3.020000;AD808M90;;
999;999;149248.85742;416457.74644;3.049000;AD808M90;;
999;999;149248.49997;416458.68037;3.020800;AD808M90;;
999;999;149248.14252;416459.61431;3.040600;AD808M90;;
999;999;149247.78507;416460.54824;3.021000;AD808M90;;
999;999;149247.42762;416461.48217;3.001800;AD808M90;;
999;999;149247.07017;416462.41610;2.997000;AD808M90;;
999;999;149246.71272;416463.35004;2.981100;AD808M90;;
999;999;149246.35527;416464.28397;3.038500;AD808M90;;
999;999;149245.99782;416465.21790;2.994700;AD808M90;;
999;999;149245.64037;416466.15183;3.020000;AD808M90;;
999;999;149245.28292;416467.08577;2.988300;AD808M90;;
999;999;149244.92547;416468.01970;2.951600;AD808M90;;
999;999;149244.56802;416468.95363;2.989600;AD808M90;;
999;999;149244.21057;416469.88756;3.048100;AD808M90;;
999;999;149243.85313;416470.82150;3.020000;AD808M90;;
999;999;149243.49568;416471.75543;3.040000;AD808M90;;
999;999;149243.13823;416472.68936;3.016000;AD808M90;;
999;999;149242.78078;416473.62329;3.058500;AD808M90;;
999;999;149242.42333;416474.55723;3.030800;AD808M90;;
999;999;149242.06588;416475.49116;3.032200;AD808M90;;
999;999;149241.70843;416476.42509;3.010200;AD808M90;;
999;999;149241.35098;416477.35902;3.023100;AD808M90;;
999;999;149240.99353;416478.29296;3.026500;AD808M90;;
999;999;149240.63608;416479.22689;3.059800;AD808M90;;
999;999;149240.27863;416480.16082;3.069200;AD808M90;;
999;999;149124.08186;416203.64087;3.630000;AD811M10;;
999;999;149123.55049;416204.48801;999999.000000;AD811M10;;
999;999;149123.01912;416205.33515;3.618300;AD811M10;;
999;999;149122.48775;416206.18229;999999.000000;AD811M10;;
999;999;149121.95638;416207.02943;3.188800;AD811M10;;
999;999;149121.42501;416207.87657;3.394900;AD811M10;;
999;999;149120.89364;416208.72371;4.090000;AD811M10;;
999;999;149120.36227;416209.57085;5.040000;AD811M10;;
999;999;149119.83090;416210.41799;5.336300;AD811M10;;
999;999;149119.29953;416211.26513;6.190700;AD811M10;;
999;999;149118.76817;416212.11227;6.579400;AD811M10;;
999;999;149118.23680;416212.95941;6.684900;AD811M10;;
999;999;149117.70543;416213.80655;6.690600;AD811M10;;
999;999;149117.17406;416214.65369;6.711700;AD811M10;;
999;999;149116.64269;416215.50083;6.694300;AD811M10;;
999;999;149116.11132;416216.34797;6.718800;AD811M10;;
999;999;149115.57995;416217.19511;6.707000;AD811M10;;
999;999;149115.04858;416218.04225;6.707500;AD811M10;;
999;999;149114.51721;416218.88939;6.730100;AD811M10;;
999;999;149113.98584;416219.73654;6.725100;AD811M10;;
999;999;149113.45448;416220.58368;6.735000;AD811M10;;
999;999;149112.92311;416221.43082;6.712800;AD811M10;;
999;999;149112.39174;416222.27796;6.715800;AD811M10;;
999;999;149111.86037;416223.12510;6.708100;AD811M10;;
999;999;149111.32900;416223.97224;6.719300;AD811M10;;
999;999;149110.79763;416224.81938;6.718900;AD811M10;;
999;999;149110.26626;416225.66652;6.729700;AD811M10;;
999;999;149109.73489;416226.51366;6.715400;AD811M10;;
